1987	290	8380	7.9	15.5	1.05	2.6	0	3.1	2.5	nan	nan
1987	291	9450	6.6	16.3	1.02	2.8	0	nan	nan	nan	nan
1987	292	8690	8	16.1	1.03	3.1	0	nan	nan	nan	nan
1987	293	5480	9.2	14.5	1.04	3.7	0	nan	nan	nan	nan
1987	294	4380	9	16.3	1.11	3.3	2.1	nan	nan	nan	nan
1987	295	7540	6	14.4	1.04	1.5	3.5	nan	nan	nan	nan
1987	296	5210	1.7	13	0.91	1.5	0	nan	nan	nan	nan
1987	297	4600	3.5	11.4	0.94	1	0	nan	nan	nan	nan
1987	298	6700	2.1	12.3	0.89	1.6	0.2	nan	nan	nan	nan
1987	299	7010	4.5	11.9	0.89	2.9	0	nan	nan	nan	nan
1987	300	4600	6.9	14.2	1.06	3.7	0	nan	nan	nan	nan
1987	301	2070	11	14.1	1.26	2.2	2.8	nan	nan	nan	nan
1987	302	730	10.7	12.2	1.3	0.9	5.3	nan	nan	nan	nan
1987	303	2280	9.3	13.4	1.2	1.1	0.2	nan	nan	nan	nan
1987	304	920	9.5	12.2	1.19	1.6	0	nan	nan	nan	nan
1987	305	3900	9	14.5	1.27	2.8	0.7	nan	nan	nan	nan
1987	306	6960	1.8	12.9	0.97	1.3	0	nan	nan	nan	nan
1987	307	2850	2.7	12.5	0.95	1.2	0.1	nan	nan	nan	nan
1987	308	5560	3.9	11.1	0.82	1.9	0	nan	nan	nan	nan
1987	309	2940	-0.1	9.9	0.84	1.6	0	nan	nan	nan	nan
1987	310	1100	8	10.7	0.89	0.9	0	nan	nan	nan	nan
1987	311	2260	-2.6	8.6	0.7	1	0	nan	nan	nan	nan
1987	312	500	-1.6	3	0.68	1.8	0	1.4	1.2	nan	nan
1987	313	440	2.5	4.9	0.73	1.6	0	nan	nan	nan	nan
1987	314	390	3.9	6.4	0.82	1.4	1.1	nan	nan	nan	nan
1987	315	1560	6.3	10.6	1.01	5.1	7.8	nan	nan	nan	nan
1987	316	2690	5.8	10.6	0.91	6.9	8.5	nan	nan	nan	nan
1987	317	3190	4.5	8	0.86	4.6	6.9	nan	nan	nan	nan
1987	318	3740	5	9.7	0.85	3.8	2.9	nan	nan	nan	nan
1987	319	2140	4	7.9	0.84	4.8	2	nan	nan	nan	nan
1987	320	2370	7.6	13.1	1.13	5.3	7.7	nan	nan	nan	nan
1987	321	1970	7.4	11.1	0.99	4.4	0.1	nan	nan	nan	nan
1987	322	2600	5.7	12.4	1.08	2.7	0	nan	nan	nan	nan
